Date,Time,Building,Floor,Carbon Emissions (kg CO₂),Source Type
10/26/2024,12:00,ECSW UTD,2,2.39,Computing
10/26/2024,12:00,ECSW UTD,2,4.73,Refrigeration
10/26/2024,12:00,ECSW UTD,2,1.51,Office Equipment
10/26/2024,12:00,ECSW UTD,3,4.7,HVAC
10/26/2024,12:00,ECSW UTD,3,1.85,Lighting
10/26/2024,12:00,ECSW UTD,3,3.4,Computing
10/26/2024,12:00,ECSW UTD,3,3.71,Refrigeration
10/26/2024,12:00,ECSW UTD,3,1.13,Office Equipment
10/26/2024,12:00,ECSW UTD,4,4.89,HVAC
10/26/2024,12:00,ECSW UTD,4,1.41,Lighting
10/26/2024,12:00,ECSW UTD,4,3.91,Computing
10/26/2024,12:00,ECSW UTD,4,3.72,Refrigeration
10/26/2024,12:00,ECSW UTD,4,1.92,Office Equipment
10/26/2024,13:00,ECSW UTD,1,5.1,HVAC
10/26/2024,13:00,ECSW UTD,1,1.51,Lighting
10/26/2024,13:00,ECSW UTD,1,3,Computing
10/26/2024,13:00,ECSW UTD,1,4.39,Refrigeration
10/26/2024,13:00,ECSW UTD,1,1.41,Office Equipment
10/26/2024,13:00,ECSW UTD,2,5.6,HVAC
10/26/2024,13:00,ECSW UTD,2,2.51,Lighting
10/26/2024,13:00,ECSW UTD,2,3.46,Computing
10/26/2024,13:00,ECSW UTD,2,3.77,Refrigeration
10/26/2024,13:00,ECSW UTD,2,0.96,Office Equipment
10/26/2024,13:00,ECSW UTD,3,4.69,HVAC
10/26/2024,13:00,ECSW UTD,3,2.1,Lighting
10/26/2024,13:00,ECSW UTD,3,3.27,Computing
10/26/2024,13:00,ECSW UTD,3,2.91,Refrigeration
10/26/2024,13:00,ECSW UTD,3,1.5,Office Equipment
10/26/2024,13:00,ECSW UTD,4,5.08,HVAC
10/26/2024,13:00,ECSW UTD,4,1.86,Lighting
10/26/2024,13:00,ECSW UTD,4,3.65,Computing
10/26/2024,13:00,ECSW UTD,4,4.21,Refrigeration
10/26/2024,13:00,ECSW UTD,4,2.16,Office Equipment
10/26/2024,14:00,ECSW UTD,1,4.89,HVAC
10/26/2024,14:00,ECSW UTD,1,2.47,Lighting
10/26/2024,14:00,ECSW UTD,1,3.82,Computing
10/26/2024,14:00,ECSW UTD,1,4.66,Refrigeration
10/26/2024,14:00,ECSW UTD,1,0.95,Office Equipment
10/26/2024,14:00,ECSW UTD,2,4.87,HVAC
10/26/2024,14:00,ECSW UTD,2,1.83,Lighting
10/26/2024,14:00,ECSW UTD,2,3.24,Computing
10/26/2024,14:00,ECSW UTD,2,4.34,Refrigeration
10/26/2024,14:00,ECSW UTD,2,1.08,Office Equipment
10/26/2024,14:00,ECSW UTD,3,5.03,HVAC
10/26/2024,14:00,ECSW UTD,3,0.99,Lighting
10/26/2024,14:00,ECSW UTD,3,3.72,Computing
10/26/2024,14:00,ECSW UTD,3,3.74,Refrigeration
10/26/2024,14:00,ECSW UTD,3,1.53,Office Equipment
10/26/2024,14:00,ECSW UTD,4,4.85,HVAC
10/26/2024,14:00,ECSW UTD,4,2.57,Lighting
10/26/2024,14:00,ECSW UTD,4,1.58,Computing
10/26/2024,14:00,ECSW UTD,4,3.99,Refrigeration
10/26/2024,14:00,ECSW UTD,4,1.45,Office Equipment
10/26/2024,15:00,ECSW UTD,1,4.77,HVAC
10/26/2024,15:00,ECSW UTD,1,2.86,Lighting
10/26/2024,15:00,ECSW UTD,1,2.56,Computing
10/26/2024,15:00,ECSW UTD,1,4.39,Refrigeration
10/26/2024,15:00,ECSW UTD,1,1.68,Office Equipment
10/26/2024,15:00,ECSW UTD,2,5.63,HVAC
10/26/2024,15:00,ECSW UTD,2,1.67,Lighting
10/26/2024,15:00,ECSW UTD,2,2.63,Computing
10/26/2024,15:00,ECSW UTD,2,4.55,Refrigeration
10/26/2024,15:00,ECSW UTD,2,1.71,Office Equipment
10/26/2024,15:00,ECSW UTD,3,4.23,HVAC
10/26/2024,15:00,ECSW UTD,3,1.73,Lighting
10/26/2024,15:00,ECSW UTD,3,3.19,Computing
10/26/2024,15:00,ECSW UTD,3,4.42,Refrigeration
10/26/2024,15:00,ECSW UTD,3,1.16,Office Equipment
10/26/2024,15:00,ECSW UTD,4,3.54,HVAC
10/26/2024,15:00,ECSW UTD,4,2.26,Lighting
10/26/2024,15:00,ECSW UTD,4,2.39,Computing
10/26/2024,15:00,ECSW UTD,4,2.99,Refrigeration
10/26/2024,15:00,ECSW UTD,4,0.08,Office Equipment
10/26/2024,16:00,ECSW UTD,1,5.41,HVAC
10/26/2024,16:00,ECSW UTD,1,2.06,Lighting
10/26/2024,16:00,ECSW UTD,1,2.89,Computing
10/26/2024,16:00,ECSW UTD,1,4.69,Refrigeration
10/26/2024,16:00,ECSW UTD,1,1.82,Office Equipment
10/26/2024,16:00,ECSW UTD,2,5.81,HVAC
10/26/2024,16:00,ECSW UTD,2,1.3,Lighting
10/26/2024,16:00,ECSW UTD,2,2.98,Computing
10/26/2024,16:00,ECSW UTD,2,3.19,Refrigeration
10/26/2024,16:00,ECSW UTD,2,1.39,Office Equipment
10/26/2024,16:00,ECSW UTD,3,4.88,HVAC
10/26/2024,16:00,ECSW UTD,3,2.31,Lighting
10/26/2024,16:00,ECSW UTD,3,3.02,Computing
10/26/2024,16:00,ECSW UTD,3,4.31,Refrigeration
10/26/2024,16:00,ECSW UTD,3,1.85,Office Equipment
10/26/2024,16:00,ECSW UTD,4,6.08,HVAC
10/26/2024,16:00,ECSW UTD,4,1.84,Lighting
10/26/2024,16:00,ECSW UTD,4,2.53,Computing
10/26/2024,16:00,ECSW UTD,4,4.12,Refrigeration
10/26/2024,16:00,ECSW UTD,4,1.1,Office Equipment
10/26/2024,17:00,ECSW UTD,1,5.74,HVAC
10/26/2024,17:00,ECSW UTD,1,1.86,Lighting
10/26/2024,17:00,ECSW UTD,1,2.72,Computing
10/26/2024,17:00,ECSW UTD,1,3.76,Refrigeration
10/26/2024,17:00,ECSW UTD,1,1.86,Office Equipment
10/26/2024,17:00,ECSW UTD,2,4.92,HVAC
10/26/2024,17:00,ECSW UTD,2,1.68,Lighting
10/26/2024,17:00,ECSW UTD,2,3.83,Computing
10/26/2024,17:00,ECSW UTD,2,3.57,Refrigeration
10/26/2024,17:00,ECSW UTD,2,1.52,Office Equipment
10/26/2024,17:00,ECSW UTD,3,5.33,HVAC
10/26/2024,17:00,ECSW UTD,3,1.18,Lighting
10/26/2024,17:00,ECSW UTD,3,3.24,Computing
10/26/2024,17:00,ECSW UTD,3,3.47,Refrigeration
10/26/2024,17:00,ECSW UTD,3,1.91,Office Equipment
10/26/2024,17:00,ECSW UTD,4,4.52,HVAC
10/26/2024,17:00,ECSW UTD,4,2.35,Lighting
10/26/2024,17:00,ECSW UTD,4,3.55,Computing
10/26/2024,17:00,ECSW UTD,4,4.43,Refrigeration
10/26/2024,17:00,ECSW UTD,4,1.63,Office Equipment
10/27/2024,9:00,ECSW UTD,1,4.88,HVAC
10/27/2024,9:00,ECSW UTD,1,1.71,Lighting
10/27/2024,9:00,ECSW UTD,1,3.74,Computing
10/27/2024,9:00,ECSW UTD,1,3.65,Refrigeration
10/27/2024,9:00,ECSW UTD,1,0.98,Office Equipment
10/27/2024,9:00,ECSW UTD,2,5.33,HVAC
10/27/2024,9:00,ECSW UTD,2,1.6,Lighting
10/27/2024,9:00,ECSW UTD,2,2.52,Computing
10/27/2024,9:00,ECSW UTD,2,3.28,Refrigeration
10/27/2024,9:00,ECSW UTD,2,1.26,Office Equipment
10/27/2024,9:00,ECSW UTD,3,4.96,HVAC
10/27/2024,9:00,ECSW UTD,3,2.12,Lighting
10/27/2024,9:00,ECSW UTD,3,3.48,Computing
10/27/2024,9:00,ECSW UTD,3,4.26,Refrigeration
10/27/2024,9:00,ECSW UTD,3,1.4,Office Equipment
10/27/2024,9:00,ECSW UTD,4,4.9,HVAC
10/27/2024,9:00,ECSW UTD,4,2.26,Lighting
10/27/2024,9:00,ECSW UTD,4,3.64,Computing
10/27/2024,9:00,ECSW UTD,4,4.06,Refrigeration
10/27/2024,9:00,ECSW UTD,4,1.27,Office Equipment
10/27/2024,10:00,ECSW UTD,1,4.5,HVAC
10/27/2024,10:00,ECSW UTD,1,1.28,Lighting
10/27/2024,10:00,ECSW UTD,1,3.33,Computing
10/27/2024,10:00,ECSW UTD,1,4.29,Refrigeration
10/27/2024,10:00,ECSW UTD,1,1.79,Office Equipment
10/27/2024,10:00,ECSW UTD,2,4.94,HVAC
10/27/2024,10:00,ECSW UTD,2,2.7,Lighting
10/27/2024,10:00,ECSW UTD,2,2.76,Computing
10/27/2024,10:00,ECSW UTD,2,4.48,Refrigeration
10/27/2024,10:00,ECSW UTD,2,1.48,Office Equipment
10/27/2024,10:00,ECSW UTD,3,4.7,HVAC
10/27/2024,10:00,ECSW UTD,3,2.3,Lighting
10/27/2024,10:00,ECSW UTD,3,3.2,Computing
10/27/2024,10:00,ECSW UTD,3,4.18,Refrigeration
10/27/2024,10:00,ECSW UTD,3,1.54,Office Equipment
10/27/2024,10:00,ECSW UTD,4,4.98,HVAC
10/27/2024,10:00,ECSW UTD,4,3.19,Lighting
10/27/2024,10:00,ECSW UTD,4,3.59,Computing
10/27/2024,10:00,ECSW UTD,4,4.36,Refrigeration
10/27/2024,10:00,ECSW UTD,4,1.56,Office Equipment
10/27/2024,11:00,ECSW UTD,1,5.5,HVAC
10/27/2024,11:00,ECSW UTD,1,2.26,Lighting
10/27/2024,11:00,ECSW UTD,1,3.01,Computing
10/27/2024,11:00,ECSW UTD,1,3.85,Refrigeration
10/27/2024,11:00,ECSW UTD,1,1.46,Office Equipment
10/27/2024,11:00,ECSW UTD,2,3.41,HVAC
10/27/2024,11:00,ECSW UTD,2,2.11,Lighting
10/27/2024,11:00,ECSW UTD,2,2.76,Computing
10/27/2024,11:00,ECSW UTD,2,4.8,Refrigeration
10/27/2024,11:00,ECSW UTD,2,1.51,Office Equipment
10/27/2024,11:00,ECSW UTD,3,4.41,HVAC
10/27/2024,11:00,ECSW UTD,3,1.98,Lighting
10/27/2024,11:00,ECSW UTD,3,2.48,Computing
10/27/2024,11:00,ECSW UTD,3,4.24,Refrigeration
10/27/2024,11:00,ECSW UTD,3,1.65,Office Equipment
10/27/2024,11:00,ECSW UTD,4,5.48,HVAC
10/27/2024,11:00,ECSW UTD,4,1.6,Lighting
10/27/2024,11:00,ECSW UTD,4,3.02,Computing
10/27/2024,11:00,ECSW UTD,4,3.32,Refrigeration
10/27/2024,11:00,ECSW UTD,4,1.85,Office Equipment
10/27/2024,12:00,ECSW UTD,1,5.26,HVAC
10/27/2024,12:00,ECSW UTD,1,2.25,Lighting
10/27/2024,12:00,ECSW UTD,1,3,Computing
10/27/2024,12:00,ECSW UTD,1,4.21,Refrigeration
10/27/2024,12:00,ECSW UTD,1,2.3,Office Equipment
10/27/2024,12:00,ECSW UTD,2,4.86,HVAC
10/27/2024,12:00,ECSW UTD,2,2.07,Lighting
10/27/2024,12:00,ECSW UTD,2,2.46,Computing
10/27/2024,12:00,ECSW UTD,2,3.57,Refrigeration
10/27/2024,12:00,ECSW UTD,2,1.55,Office Equipment
10/27/2024,12:00,ECSW UTD,3,5.55,HVAC
10/27/2024,12:00,ECSW UTD,3,1.87,Lighting
10/27/2024,12:00,ECSW UTD,3,2.88,Computing
10/27/2024,12:00,ECSW UTD,3,3.8,Refrigeration
10/27/2024,12:00,ECSW UTD,3,1.23,Office Equipment
10/27/2024,12:00,ECSW UTD,4,5.15,HVAC
10/27/2024,12:00,ECSW UTD,4,1.25,Lighting
10/27/2024,12:00,ECSW UTD,4,3.64,Computing
10/27/2024,12:00,ECSW UTD,4,3.67,Refrigeration
10/27/2024,12:00,ECSW UTD,4,1.86,Office Equipment
10/27/2024,13:00,ECSW UTD,1,4.37,HVAC
10/27/2024,13:00,ECSW UTD,1,2.33,Lighting
10/27/2024,13:00,ECSW UTD,1,3.34,Computing
10/27/2024,13:00,ECSW UTD,1,4.19,Refrigeration
10/27/2024,13:00,ECSW UTD,1,1,Office Equipment
10/27/2024,13:00,ECSW UTD,2,5.12,HVAC
10/27/2024,13:00,ECSW UTD,2,1.41,Lighting
10/27/2024,13:00,ECSW UTD,2,2.87,Computing
10/27/2024,13:00,ECSW UTD,2,4.51,Refrigeration
10/27/2024,13:00,ECSW UTD,2,1.9,Office Equipment
10/27/2024,13:00,ECSW UTD,3,5.01,HVAC
10/27/2024,13:00,ECSW UTD,3,1.51,Lighting
10/27/2024,13:00,ECSW UTD,3,3.32,Computing
10/27/2024,13:00,ECSW UTD,3,4.01,Refrigeration
10/27/2024,13:00,ECSW UTD,3,0.34,Office Equipment
10/27/2024,13:00,ECSW UTD,4,5.39,HVAC
10/27/2024,13:00,ECSW UTD,4,1.99,Lighting
10/27/2024,13:00,ECSW UTD,4,3.6,Computing
10/27/2024,13:00,ECSW UTD,4,3.45,Refrigeration
10/27/2024,13:00,ECSW UTD,4,0,Office Equipment
10/27/2024,14:00,ECSW UTD,1,5.14,HVAC
10/27/2024,14:00,ECSW UTD,1,2.15,Lighting
10/27/2024,14:00,ECSW UTD,1,2.15,Computing
10/27/2024,14:00,ECSW UTD,1,3.51,Refrigeration
10/27/2024,14:00,ECSW UTD,1,2.88,Office Equipment
10/27/2024,14:00,ECSW UTD,2,4.85,HVAC
10/27/2024,14:00,ECSW UTD,2,2.37,Lighting
10/27/2024,14:00,ECSW UTD,2,2.67,Computing
10/27/2024,14:00,ECSW UTD,2,2.95,Refrigeration
10/27/2024,14:00,ECSW UTD,2,1.41,Office Equipment
10/27/2024,14:00,ECSW UTD,3,4.87,HVAC
10/27/2024,14:00,ECSW UTD,3,1.8,Lighting
10/27/2024,14:00,ECSW UTD,3,2.94,Computing
10/27/2024,14:00,ECSW UTD,3,4.13,Refrigeration
10/27/2024,14:00,ECSW UTD,3,1.42,Office Equipment
10/27/2024,14:00,ECSW UTD,4,4.37,HVAC
10/27/2024,14:00,ECSW UTD,4,2.24,Lighting
10/27/2024,14:00,ECSW UTD,4,2.03,Computing
10/27/2024,14:00,ECSW UTD,4,2.97,Refrigeration
10/27/2024,14:00,ECSW UTD,4,1.87,Office Equipment
10/27/2024,15:00,ECSW UTD,1,5.25,HVAC
10/27/2024,15:00,ECSW UTD,1,1.97,Lighting
10/27/2024,15:00,ECSW UTD,1,2.3,Computing
10/27/2024,15:00,ECSW UTD,1,3.65,Refrigeration
10/27/2024,15:00,ECSW UTD,1,1.37,Office Equipment
10/27/2024,15:00,ECSW UTD,2,4.2,HVAC
10/27/2024,15:00,ECSW UTD,2,1.63,Lighting
10/27/2024,15:00,ECSW UTD,2,3.33,Computing
10/27/2024,15:00,ECSW UTD,2,4.71,Refrigeration
10/27/2024,15:00,ECSW UTD,2,1.29,Office Equipment
10/27/2024,15:00,ECSW UTD,3,5.38,HVAC
10/27/2024,15:00,ECSW UTD,3,1.04,Lighting
10/27/2024,15:00,ECSW UTD,3,3.33,Computing
10/27/2024,15:00,ECSW UTD,3,3.6,Refrigeration
10/27/2024,15:00,ECSW UTD,3,1.65,Office Equipment
10/27/2024,15:00,ECSW UTD,4,4.88,HVAC
10/27/2024,15:00,ECSW UTD,4,2.66,Lighting
10/27/2024,15:00,ECSW UTD,4,2.56,Computing
10/27/2024,15:00,ECSW UTD,4,4.31,Refrigeration
10/27/2024,15:00,ECSW UTD,4,1.36,Office Equipment
10/27/2024,16:00,ECSW UTD,1,4.92,HVAC
10/27/2024,16:00,ECSW UTD,1,1.91,Lighting
10/27/2024,16:00,ECSW UTD,1,2.58,Computing
10/27/2024,16:00,ECSW UTD,1,3.99,Refrigeration
10/27/2024,16:00,ECSW UTD,1,1.47,Office Equipment
10/27/2024,16:00,ECSW UTD,2,5.12,HVAC
10/27/2024,16:00,ECSW UTD,2,2.04,Lighting
10/27/2024,16:00,ECSW UTD,2,3.4,Computing
10/27/2024,16:00,ECSW UTD,2,4.46,Refrigeration
10/27/2024,16:00,ECSW UTD,2,0.97,Office Equipment
10/27/2024,16:00,ECSW UTD,3,5.43,HVAC
10/27/2024,16:00,ECSW UTD,3,1.41,Lighting
10/27/2024,16:00,ECSW UTD,3,3.29,Computing
10/27/2024,16:00,ECSW UTD,3,4.31,Refrigeration
10/27/2024,16:00,ECSW UTD,3,0.54,Office Equipment
10/27/2024,16:00,ECSW UTD,4,5.05,HVAC
10/27/2024,16:00,ECSW UTD,4,1.77,Lighting
10/27/2024,16:00,ECSW UTD,4,2.62,Computing
10/27/2024,16:00,ECSW UTD,4,4.68,Refrigeration
10/27/2024,16:00,ECSW UTD,4,1.17,Office Equipment
10/27/2024,17:00,ECSW UTD,1,4.6,HVAC
10/27/2024,17:00,ECSW UTD,1,2.04,Lighting
10/27/2024,17:00,ECSW UTD,1,3.34,Computing
10/27/2024,17:00,ECSW UTD,1,3.93,Refrigeration
10/27/2024,17:00,ECSW UTD,1,2.08,Office Equipment
10/27/2024,17:00,ECSW UTD,2,5.27,HVAC
10/27/2024,17:00,ECSW UTD,2,0.91,Lighting
10/27/2024,17:00,ECSW UTD,2,2.74,Computing
10/27/2024,17:00,ECSW UTD,2,3.72,Refrigeration
10/27/2024,17:00,ECSW UTD,2,1.74,Office Equipment
10/27/2024,17:00,ECSW UTD,3,3.69,HVAC
10/27/2024,17:00,ECSW UTD,3,3.27,Lighting
10/27/2024,17:00,ECSW UTD,3,3.27,Computing
10/27/2024,17:00,ECSW UTD,3,4.07,Refrigeration
10/27/2024,17:00,ECSW UTD,3,2.09,Office Equipment
10/27/2024,17:00,ECSW UTD,4,6.17,HVAC
10/27/2024,17:00,ECSW UTD,4,2.44,Lighting
10/27/2024,17:00,ECSW UTD,4,3.47,Computing
10/27/2024,17:00,ECSW UTD,4,4.07,Refrigeration
10/27/2024,17:00,ECSW UTD,4,1.43,Office Equipment
10/28/2024,9:00,ECSW UTD,1,4.76,HVAC
10/28/2024,9:00,ECSW UTD,1,1.59,Lighting
10/28/2024,9:00,ECSW UTD,1,2.66,Computing
10/28/2024,9:00,ECSW UTD,1,3.32,Refrigeration
10/28/2024,9:00,ECSW UTD,1,1.46,Office Equipment
10/28/2024,9:00,ECSW UTD,2,4.16,HVAC
10/28/2024,9:00,ECSW UTD,2,2.1,Lighting
10/28/2024,9:00,ECSW UTD,2,2.98,Computing
10/28/2024,9:00,ECSW UTD,2,4.07,Refrigeration
10/28/2024,9:00,ECSW UTD,2,1.24,Office Equipment
10/28/2024,9:00,ECSW UTD,3,6.54,HVAC
10/28/2024,9:00,ECSW UTD,3,2.68,Lighting
10/28/2024,9:00,ECSW UTD,3,2.38,Computing
10/28/2024,9:00,ECSW UTD,3,4.12,Refrigeration
10/28/2024,9:00,ECSW UTD,3,1.2,Office Equipment
10/28/2024,9:00,ECSW UTD,4,4.49,HVAC
10/28/2024,9:00,ECSW UTD,4,1.33,Lighting
10/28/2024,9:00,ECSW UTD,4,3.22,Computing
10/28/2024,9:00,ECSW UTD,4,3.66,Refrigeration
10/28/2024,9:00,ECSW UTD,4,1.98,Office Equipment
10/28/2024,10:00,ECSW UTD,1,5.5,HVAC
10/28/2024,10:00,ECSW UTD,1,2.69,Lighting
10/28/2024,10:00,ECSW UTD,1,2.57,Computing
10/28/2024,10:00,ECSW UTD,1,4.24,Refrigeration
10/28/2024,10:00,ECSW UTD,1,1.82,Office Equipment
10/28/2024,10:00,ECSW UTD,2,4.76,HVAC
10/28/2024,10:00,ECSW UTD,2,1.61,Lighting
10/28/2024,10:00,ECSW UTD,2,3.8,Computing
10/28/2024,10:00,ECSW UTD,2,4.11,Refrigeration
10/28/2024,10:00,ECSW UTD,2,1.82,Office Equipment
10/28/2024,10:00,ECSW UTD,3,4.59,HVAC
10/28/2024,10:00,ECSW UTD,3,1.39,Lighting
10/28/2024,10:00,ECSW UTD,3,2.72,Computing
10/28/2024,10:00,ECSW UTD,3,3.94,Refrigeration
10/28/2024,10:00,ECSW UTD,3,0.97,Office Equipment
10/28/2024,10:00,ECSW UTD,4,5,HVAC
10/28/2024,10:00,ECSW UTD,4,1.16,Lighting
10/28/2024,10:00,ECSW UTD,4,2.44,Computing
10/28/2024,10:00,ECSW UTD,4,4.34,Refrigeration
10/28/2024,10:00,ECSW UTD,4,1.8,Office Equipment
10/28/2024,11:00,ECSW UTD,1,4.8,HVAC
10/28/2024,11:00,ECSW UTD,1,1.49,Lighting
10/28/2024,11:00,ECSW UTD,1,2.49,Computing
10/28/2024,11:00,ECSW UTD,1,3.81,Refrigeration
10/28/2024,11:00,ECSW UTD,1,1.82,Office Equipment
10/28/2024,11:00,ECSW UTD,2,5.46,HVAC
10/28/2024,11:00,ECSW UTD,2,1.75,Lighting
10/28/2024,11:00,ECSW UTD,2,2.42,Computing
10/28/2024,11:00,ECSW UTD,2,4.13,Refrigeration
10/28/2024,11:00,ECSW UTD,2,1.09,Office Equipment
10/28/2024,11:00,ECSW UTD,3,4.74,HVAC
10/28/2024,11:00,ECSW UTD,3,2.66,Lighting
10/28/2024,11:00,ECSW UTD,3,3.41,Computing
10/28/2024,11:00,ECSW UTD,3,4.08,Refrigeration
10/28/2024,11:00,ECSW UTD,3,0.86,Office Equipment
10/28/2024,11:00,ECSW UTD,4,5.11,HVAC
10/28/2024,11:00,ECSW UTD,4,2.53,Lighting
10/28/2024,11:00,ECSW UTD,4,2.81,Computing
10/28/2024,11:00,ECSW UTD,4,4.68,Refrigeration
10/28/2024,11:00,ECSW UTD,4,2.15,Office Equipment
10/28/2024,12:00,ECSW UTD,1,5.83,HVAC
10/28/2024,12:00,ECSW UTD,1,2.15,Lighting
10/28/2024,12:00,ECSW UTD,1,3.29,Computing
10/28/2024,12:00,ECSW UTD,1,4.71,Refrigeration
10/28/2024,12:00,ECSW UTD,1,1.72,Office Equipment
10/28/2024,12:00,ECSW UTD,2,4.75,HVAC
10/28/2024,12:00,ECSW UTD,2,1.78,Lighting
10/28/2024,12:00,ECSW UTD,2,3.12,Computing
10/28/2024,12:00,ECSW UTD,2,3.35,Refrigeration
10/28/2024,12:00,ECSW UTD,2,1.43,Office Equipment
10/28/2024,12:00,ECSW UTD,3,5.55,HVAC
10/28/2024,12:00,ECSW UTD,3,0.9,Lighting
10/28/2024,12:00,ECSW UTD,3,3.77,Computing
10/28/2024,12:00,ECSW UTD,3,4.56,Refrigeration
10/28/2024,12:00,ECSW UTD,3,1.27,Office Equipment
10/28/2024,12:00,ECSW UTD,4,5.27,HVAC
10/28/2024,12:00,ECSW UTD,4,2,Lighting
10/28/2024,12:00,ECSW UTD,4,3.61,Computing
10/28/2024,12:00,ECSW UTD,4,4.49,Refrigeration
10/28/2024,12:00,ECSW UTD,4,0.8,Office Equipment
10/28/2024,13:00,ECSW UTD,1,5.29,HVAC
10/28/2024,13:00,ECSW UTD,1,1.9,Lighting
10/28/2024,13:00,ECSW UTD,1,3.04,Computing
10/28/2024,13:00,ECSW UTD,1,3.64,Refrigeration
10/28/2024,13:00,ECSW UTD,1,2.37,Office Equipment
10/28/2024,13:00,ECSW UTD,2,5.52,HVAC
10/28/2024,13:00,ECSW UTD,2,1.63,Lighting
10/28/2024,13:00,ECSW UTD,2,2.33,Computing
10/28/2024,13:00,ECSW UTD,2,3.81,Refrigeration
10/28/2024,13:00,ECSW UTD,2,1.72,Office Equipment
10/28/2024,13:00,ECSW UTD,3,5.12,HVAC
10/28/2024,13:00,ECSW UTD,3,2.63,Lighting
10/28/2024,13:00,ECSW UTD,3,3.39,Computing
10/28/2024,13:00,ECSW UTD,3,4.48,Refrigeration
10/28/2024,13:00,ECSW UTD,3,1.66,Office Equipment
10/28/2024,13:00,ECSW UTD,4,4.31,HVAC
10/28/2024,13:00,ECSW UTD,4,1.9,Lighting
10/28/2024,13:00,ECSW UTD,4,3.53,Computing
10/28/2024,13:00,ECSW UTD,4,3.97,Refrigeration
10/28/2024,13:00,ECSW UTD,4,1.75,Office Equipment
10/28/2024,14:00,ECSW UTD,1,4.84,HVAC
10/28/2024,14:00,ECSW UTD,1,1.49,Lighting
10/28/2024,14:00,ECSW UTD,1,2.94,Computing
10/28/2024,14:00,ECSW UTD,1,4.15,Refrigeration
10/28/2024,14:00,ECSW UTD,1,1.17,Office Equipment
10/28/2024,14:00,ECSW UTD,2,4.88,HVAC
10/28/2024,14:00,ECSW UTD,2,1.53,Lighting
10/28/2024,14:00,ECSW UTD,2,3.56,Computing
10/28/2024,14:00,ECSW UTD,2,3.85,Refrigeration
10/28/2024,14:00,ECSW UTD,2,2.23,Office Equipment
10/28/2024,14:00,ECSW UTD,3,5.76,HVAC
10/28/2024,14:00,ECSW UTD,3,1.96,Lighting
10/28/2024,14:00,ECSW UTD,3,2.5,Computing
10/28/2024,14:00,ECSW UTD,3,2.96,Refrigeration
10/28/2024,14:00,ECSW UTD,3,0.76,Office Equipment
10/28/2024,14:00,ECSW UTD,4,4.31,HVAC
10/28/2024,14:00,ECSW UTD,4,2.69,Lighting
10/28/2024,14:00,ECSW UTD,4,3.06,Computing
10/28/2024,14:00,ECSW UTD,4,4.19,Refrigeration
10/28/2024,14:00,ECSW UTD,4,0.39,Office Equipment
10/28/2024,15:00,ECSW UTD,1,4.4,HVAC
10/28/2024,15:00,ECSW UTD,1,2.44,Lighting
10/28/2024,15:00,ECSW UTD,1,3.14,Computing
10/28/2024,15:00,ECSW UTD,1,3.93,Refrigeration
10/28/2024,15:00,ECSW UTD,1,1.78,Office Equipment
10/28/2024,15:00,ECSW UTD,2,5.82,HVAC
10/28/2024,15:00,ECSW UTD,2,1.89,Lighting
10/28/2024,15:00,ECSW UTD,2,3.03,Computing
10/28/2024,15:00,ECSW UTD,2,4.1,Refrigeration
10/28/2024,15:00,ECSW UTD,2,2.7,Office Equipment
10/28/2024,15:00,ECSW UTD,3,3.95,HVAC
10/28/2024,15:00,ECSW UTD,3,2.34,Lighting
10/28/2024,15:00,ECSW UTD,3,2.94,Computing
10/28/2024,15:00,ECSW UTD,3,4.28,Refrigeration
10/28/2024,15:00,ECSW UTD,3,1.17,Office Equipment
10/28/2024,15:00,ECSW UTD,4,4.98,HVAC
10/28/2024,15:00,ECSW UTD,4,2.36,Lighting
10/28/2024,15:00,ECSW UTD,4,4.56,Computing
10/28/2024,15:00,ECSW UTD,4,4.4,Refrigeration
10/28/2024,15:00,ECSW UTD,4,1.08,Office Equipment
10/28/2024,16:00,ECSW UTD,1,4.79,HVAC
10/28/2024,16:00,ECSW UTD,1,1.77,Lighting
10/28/2024,16:00,ECSW UTD,1,2.1,Computing
10/28/2024,16:00,ECSW UTD,1,3.83,Refrigeration
10/28/2024,16:00,ECSW UTD,1,1.87,Office Equipment
10/28/2024,16:00,ECSW UTD,2,4.36,HVAC
10/28/2024,16:00,ECSW UTD,2,2.52,Lighting
10/28/2024,16:00,ECSW UTD,2,3.24,Computing
10/28/2024,16:00,ECSW UTD,2,3.63,Refrigeration
10/28/2024,16:00,ECSW UTD,2,1.43,Office Equipment
10/28/2024,16:00,ECSW UTD,3,5.8,HVAC
10/28/2024,16:00,ECSW UTD,3,2.37,Lighting
10/28/2024,16:00,ECSW UTD,3,3,Computing
10/28/2024,16:00,ECSW UTD,3,3.88,Refrigeration
10/28/2024,16:00,ECSW UTD,3,1.54,Office Equipment
10/28/2024,16:00,ECSW UTD,4,4.74,HVAC
10/28/2024,16:00,ECSW UTD,4,0.95,Lighting
10/28/2024,16:00,ECSW UTD,4,4.02,Computing
10/28/2024,16:00,ECSW UTD,4,4.08,Refrigeration
10/28/2024,16:00,ECSW UTD,4,1.7,Office Equipment
10/28/2024,17:00,ECSW UTD,1,4.97,HVAC
10/28/2024,17:00,ECSW UTD,1,1.63,Lighting
10/28/2024,17:00,ECSW UTD,1,2.91,Computing
